measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,6,China,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,12329.265392203446,17797.744781770925,8147.373574052001
6,Incidence,38,Mongolia,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,24.435214860768667,37.56060354525908,14.414193975923357
6,Incidence,38,Mongolia,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,39.04950373233343,60.419186994232255,23.29682594712555
6,Incidence,38,Mongolia,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,76.68747853482932,120.19315976743344,43.15635418780853
6,Incidence,38,Mongolia,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,73.80224913970035,116.17222876545468,43.51464061219647
6,Incidence,11,Indonesia,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,7161.133131307632,10882.5813879514,4223.680582205353
6,Incidence,11,Indonesia,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,6596.767213686841,10212.30436823563,3811.8171316761754
6,Incidence,11,Indonesia,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,18108.103538988045,27797.714676790223,10377.477009701975
6,Incidence,11,Indonesia,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,15227.58728131058,23250.442130632026,9032.601177274038
6,Incidence,38,Mongolia,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.5929970718752996,1.6521807877548687,0.11154928810440044
6,Incidence,38,Mongolia,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.9498492006765709,2.8243587530877345,0.1724417579549228
6,Incidence,38,Mongolia,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.8477715993410437,4.900247436929651,0.35365256496538533
6,Incidence,38,Mongolia,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.7808864587783286,4.846360536366879,0.33019365879931184
6,Incidence,18,Thailand,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,831.316556977778,1284.7227276394551,489.96920403207565
6,Incidence,18,Thailand,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,799.6731907004374,1224.9607426997327,470.5497647308461
6,Incidence,18,Thailand,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,1863.7452295488758,2914.0824235426862,1102.4464459638439
6,Incidence,18,Thailand,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,1504.0534075545727,2301.00001338041,874.7716805945194
6,Incidence,161,Bangladesh,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,3389.377081213919,4577.940235640565,2375.3782123267383
